address,latitude,longitude,rating,distance,price,name,store_id
2033 Blvd de Maisonneuve Est Petro Canada,45.52699128,-73.55821162,6.2,478,1,A&W Restaurant,5516
2155 Blvd de Maisonneuve Est,45.52699128,-73.55821162,6.1,501,1,Tim Hortons,not available
1101 Blvd de Maisonneuve Est,45.52699128,-73.55821162,6.1,967,2,Le Blossom,not available
1830 Sainte-Catherine Rue E,45.52699128,-73.55821162,6.0,656,2,Restaurant Pho an Nam,not available
1200 Sainte-Catherine Rue E,45.52699128,-73.55821162,5.8,972,1,A&W Restaurant,5582
1950 Blvd de Maisonneuve Est,45.52699128,-73.55821162,5.8,529,2,Bar Taboo,not available
2700 Ontario Rue E,45.52699128,-73.55821162,5.6,989,1,Tim Hortons,not available
2010 Papineau Ave,45.52699128,-73.55821162,4.9,192,1,McDonald's,23293
2600 Ontario Rue E,45.52699128,-73.55821162,4.6,912,1,McDonald's,10089
1821 Ontario Rue E,45.52699128,-73.55821162,0.0,107,1,Pizza City,not available
1560 Sherbrooke Rue E,45.52699128,-73.55821162,0.0,453,1,Brûlerie St-Denis,not available
1345B Ontario Rue E,45.52699128,-73.55821162,0.0,498,2,Usine Grecque,not available
1470 Rue de Champlain,45.52699128,-73.55821162,0.0,583,1,Café l'intermède,not available
1700 Ontario Rue E,45.52913454,-73.55923355,8.9,367,1,La Fabrique Arhoma,not available
1603 Ontario Rue E,45.52913454,-73.55923355,8.0,462,2,Grenade - Resto-bar et terrasse,375355
1690 Ontario Rue E,45.52913454,-73.55923355,7.9,400,4,Au Petit Extra,not available
1365 Ontario Rue E,45.52913454,-73.55923355,7.9,685,2,Poutineville,not available
1812 Sainte-Catherine Rue E,45.52913454,-73.55923355,7.5,900,2,Bar le Stud,not available
2308 Ontario Rue E,45.52913454,-73.55923355,7.4,380,1,Crèmerie Confiserie le Gourmandin,not available
1652 Ontario Rue E,45.52913454,-73.55923355,7.3,442,1,Dame Tartine Déjeuner et Dîner,not available
1851 Ontario Rue E,45.52913454,-73.55923355,7.0,283,2,A Quinta,not available
2120 Ontario Rue E,45.52913454,-73.55923355,6.9,199,1,Lafleur Restaurants,not available
1256 Ontario Rue E,45.52913454,-73.55923355,6.8,989,1,Arte & Farina,not available
1870 Sainte-Catherine Rue E,45.52913454,-73.55923355,6.8,870,1,Lafayette Hot Dog,not available
1159 Ontario Rue E,45.52913454,-73.55923355,6.7,959,3,Restaurant Carte Blanche,not available
2544 Ontario Rue E,45.52913454,-73.55923355,6.4,663,1,Subway,38095
1453 Sainte-Catherine Rue E,45.52913454,-73.55923355,6.3,1020,4,Toro Rosso,not available
2033 Blvd de Maisonneuve Est Petro Canada,45.52913454,-73.55923355,6.2,667,1,A&W Restaurant,5516
2155 Blvd de Maisonneuve Est,45.52913454,-73.55923355,6.1,669,1,Tim Hortons,not available
1830 Sainte-Catherine Rue E,45.52913454,-73.55923355,6.0,885,2,Restaurant Pho an Nam,not available
1950 Blvd de Maisonneuve Est,45.52913454,-73.55923355,5.8,743,2,Bar Taboo,not available
2700 Ontario Rue E,45.52913454,-73.55923355,5.6,854,1,Tim Hortons,not available
2010 Papineau Ave,45.52913454,-73.55923355,4.9,374,1,McDonald's,23293
2043 Parthenais Rue,45.52913454,-73.55923355,0.0,200,1,Cafeteria Nonnini,not available
2054 Fullum Rue,45.52913454,-73.55923355,0.0,314,1,Ikaros Pizzeria Enr,not available
1821 Ontario Rue E,45.52913454,-73.55923355,0.0,317,1,Pizza City,not available
1560 Sherbrooke Rue E,45.52913454,-73.55923355,0.0,517,1,Brûlerie St-Denis,not available
1385 Ontario Rue E,45.52913454,-73.55923355,0.0,649,2,Vegan Rapide - le Misanthrope,not available
1382 Ontario Rue E,45.52913454,-73.55923355,0.0,659,0,Patisserie L’éclaircie,not available
1345B Ontario Rue E,45.52913454,-73.55923355,0.0,697,2,Usine Grecque,not available
2600 Ontario Rue E,45.52913454,-73.55923355,0.0,790,2,Restaurant Bercy,not available
1470 Rue de Champlain,45.52913454,-73.55923355,0.0,831,1,Café l'intermède,not available
2199 Sainte-Catherine Rue E,45.52913454,-73.55923355,0.0,846,1,Canard café,not available
1271 Ontario Rue E,45.52913454,-73.55923355,0.0,847,1,Boulangerie Pain a Tartine,not available
2683 Ontario Rue E,45.52913454,-73.55923355,0.0,847,3,Bar Sexe Mania,not available
1661 Sainte-Catherine Rue E,45.52913454,-73.55923355,0.0,919,2,Cabaret Berlin,not available
1659 Ste Rue,45.52913454,-73.55923355,0.0,947,2,Cantine Emilia,not available
1431 Saint-Laurent Blvd,45.50531167,-73.56089115,9.4,620,2,Cadet,not available
360 Saint-Jacques Rue,45.50531167,-73.56089115,9.3,349,1,Crew Collective & Café,not available
1595 Saint-Laurent Blvd,45.50531167,-73.56089115,9.3,732,3,Bouillon Bilk,not available
351 Saint-Paul Rue O,45.50531167,-73.56089115,9.2,573,2,Olive & Gourmando,not available
705 Sainte-Catherine Rue O,45.50531167,-73.56089115,9.1,871,2,Time Out Market Montréal,not available
1067 Rue de Bleury,45.50531167,-73.56089115,9.1,194,1,La Finca café & bureau,not available
425 Saint Nicolas Rue,45.50531167,-73.56089115,9.0,487,1,Mandy's,not available
1106B Saint Laurent Blvd,45.50531167,-73.56089115,9.0,359,3,Bar le Mal Nécessaire,not available
380 Saint Paul Rue E,45.50531167,-73.56089115,8.9,860,1,Pub BreWskey,not available
419 Saint-Vincent Rue,45.50531167,-73.56089115,8.9,636,1,Café Olimpico,not available
363 d'Youville Pl,45.50531167,-73.56089115,8.9,651,2,Deli Italien Bello,not available
139 Saint-Paul Rue O,45.50531167,-73.56089115,8.7,513,2,Pub Wolf & Workman,not available
1250 Rue de Bleury,45.50531167,-73.56089115,8.6,442,2,Nyks Bistro Pub,not available
460 McGill Rue,45.50531167,-73.56089115,8.6,541,1,Structure Torréfacteurs - Structure Coffee Roasters,not available
151 Saint-Paul Rue O,45.50531167,-73.56089115,8.6,504,1,Tommy Café,not available
433 McGill Rue,45.50531167,-73.56089115,8.6,569,2,Brit & Chips,not available
453 Saint-Sulpice Rue,45.50531167,-73.56089115,8.5,389,3,Les Glaceurs,not available
200 Notre-Dame Rue O,45.50531167,-73.56089115,8.3,324,1,Tommy,not available
1 Saint-Paul Rue O,45.50531167,-73.56089115,8.3,545,2,Modavie,not available
1006 Saint-Laurent Blvd,45.50531167,-73.56089115,8.3,299,2,Nouilles de Lan Zhou,not available
3 Saint-Paul Rue E,45.50531167,-73.56089115,8.3,565,2,Creperie Chez Suzette,not available
39 Saint-Paul Rue E,45.50531167,-73.56089115,8.2,590,2,Vieux-Port Steakhouse,not available
245 Sherbrooke Rue O,45.50531167,-73.56089115,8.2,920,1,Benelux,not available
426 Jacques-Cartier Pl,45.50531167,-73.56089115,8.2,674,4,Maggie Oakes,not available
150 St Catherine Rue W,45.50531167,-73.56089115,8.2,434,2,La Cage,LC_08
468 McGill Rue,45.50531167,-73.56089115,8.2,548,2,Five Guys Burgers & Fries,1281
1579 Saint-Laurent Blvd,45.50531167,-73.56089115,8.1,714,0,Bar Pamplemousse,not available
1250 Robert-Bourassa Blvd,45.50531167,-73.56089115,8.1,703,2,Le East,not available
1080 Rue de Bleury,45.50531167,-73.56089115,8.0,251,2,Chifa,not available
124 Saint-Paul Rue O,45.50531167,-73.56089115,8.0,513,2,Méchant Bœuf Bar & Brasserie,not available
732 Sainte-Catherine Rue O,45.50531167,-73.56089115,8.0,840,2,Les 3 Brasseurs,not available
43 Rue de la Gauchetière Est,45.50531167,-73.56089115,7.8,340,1,Restaurant Mon-Nan Cantonese Food Enr,not available
701 cote de la Place-d'Armes,45.50531167,-73.56089115,7.8,264,2,Suite 701,not available
458 Jacques-Cartier Pl,45.50531167,-73.56089115,7.8,632,1,John Michael's Pub,not available
421 Saint Vincent Rue,45.50531167,-73.56089115,7.7,638,2,Terrasse William Gray,not available
105 Ch de la Pointe-Nord Verdun,45.46714,-73.54259,7.8,653,1,Mamie Clafoutis,not available
3000 Rene-Levesque Blvd,45.46714,-73.54259,7.0,101,1,Chez Carl,not available
42 Pl du Commerce,45.46714,-73.54259,6.8,118,1,Starbucks,62033-295118
38 Pl du Commercea Ile des,45.46714,-73.54259,6.5,90,2,Thai Express,271
209 rue de la Rotonde,45.46714,-73.54259,6.4,732,3,Les Enfants Terribles,not available
22 Pl du Commerce,45.46714,-73.54259,5.1,259,1,Tim Hortons,not available
38 Pl du Commerce,45.46714,-73.54259,0.0,98,1,La Diperie,not available
8 Pl du Commerce,45.46714,-73.54259,0.0,214,2,Bananier,not available
301 ch du Golf,45.46714,-73.54259,0.0,388,2,Jardin de l'Ile,not available
16 Pl du Commerce,45.46714,-73.54259,0.0,548,3,Suite 903,not available
7 Pl du Commerce,45.46714,-73.54259,0.0,152,0,Basilico Pizza Pasta,not available
4 Pl du Commerce,45.46714,-73.54259,0.0,200,0,Vachement Gourmand,not available
100 Ch de la Pointe N,45.46714,-73.54259,0.0,609,0,Chaz Resto-Bar,not available
1272 Sainte-Catherine Rue E,45.52097058,-73.549992,9.0,481,2,Bar Renard,not available
1700 Ontario Rue E,45.52097058,-73.549992,8.9,921,1,La Fabrique Arhoma,not available
1310 Blvd de Maisonneuve Est,45.52097058,-73.549992,8.5,532,1,Bistro le Passe Compose,not available
1112 Blvd de Maisonneuve Est,45.52097058,-73.549992,8.5,710,3,O'Thym,not available
852 Sainte-Catherine Rue E,45.52097058,-73.549992,8.4,855,1,Café Lulu,not available
1301 Sainte-Catherine Rue E,45.52097058,-73.549992,8.3,460,2,Starbucks,830
1115 Sainte-Catherine Rue E,45.52097058,-73.549992,8.1,651,2,Cabaret Mado,not available
1212 Blvd de Maisonneuve Est,45.52097058,-73.549992,8.0,609,0,En Couleur,not available
1690 Ontario Rue E,45.52097058,-73.549992,7.9,901,4,Au Petit Extra,not available
1315 Sainte-Catherine Rue E,45.52097058,-73.549992,7.9,436,2,Bar l'aigle Noir,not available
1365 Ontario Rue E,45.52097058,-73.549992,7.9,906,2,Poutineville,not available
921 Sainte-Catherine Rue E,45.52097058,-73.549992,7.8,766,1,La graine brûlée,not available
1326 Sainte-Catherine Rue E,45.52097058,-73.549992,7.7,425,3,Restaurant Mozza Pâtes et Passions Inc,not available
1812 Sainte-Catherine Rue E,45.52097058,-73.549992,7.5,259,2,Bar le Stud,not available
1111 Sainte-Catherine Rue E,45.52097058,-73.549992,7.3,639,3,Campus,not available
1333 Sainte-Catherine Rue E,45.52097058,-73.549992,7.3,399,2,Le Saloon Bistro Bar Inc,not available
1652 Ontario Rue E,45.52097058,-73.549992,7.3,905,1,Dame Tartine Déjeuner et Dîner,not available
1840 Amherst Rue,45.52097058,-73.549992,7.1,975,2,Ti-Agrikol,not available
1441 Atateken Rue,45.52097058,-73.549992,7.1,703,2,L'Oeufrier,not available
1851 Ontario Rue E,45.52097058,-73.549992,7.0,932,2,A Quinta,not available
1295 Atateken Rue,45.52097058,-73.549992,6.8,655,2,Taverne Normandie,not available
1870 Sainte-Catherine Rue E,45.52097058,-73.549992,6.8,294,1,Lafayette Hot Dog,not available
1365 Sainte Catherine Rue E,45.52097058,-73.549992,6.7,367,3,District Video Lounge,not available
1218 Sainte-Catherine Rue E,45.52097058,-73.549992,6.6,531,2,Le Date Karaoké,not available
1019 Sainte-Catherine Rue E,45.52097058,-73.549992,6.5,688,2,Rôtisserie St-Hubert,not available
1663 Atateken Rue,45.52097058,-73.549992,6.5,805,2,Restaurant Pho Viet,not available
1001 Sainte-Catherine Rue E,45.52097058,-73.549992,6.5,722,1,Pizza Pizza,306
1453 Sainte-Catherine Rue E,45.52097058,-73.549992,6.3,328,4,Toro Rosso,not available
2033 Blvd de Maisonneuve Est Petro Canada,45.52097058,-73.549992,6.2,532,1,A&W Restaurant,5516
2155 Blvd de Maisonneuve Est,45.52097058,-73.549992,6.1,570,1,Tim Hortons,not available
1101 Blvd de Maisonneuve Est,45.52097058,-73.549992,6.1,734,2,Le Blossom,not available
1830 Sainte-Catherine Rue E,45.52097058,-73.549992,6.0,273,2,Restaurant Pho an Nam,not available
1200 Sainte-Catherine Rue E,45.52097058,-73.549992,5.8,555,1,A&W Restaurant,5582
1950 Blvd de Maisonneuve Est,45.52097058,-73.549992,5.8,424,2,Bar Taboo,not available
850 Sainte-Catherine Rue E,45.52097058,-73.549992,5.0,877,1,McDonald's,not available
1700 Ontario Rue E,45.52836602,-73.55117083,8.9,712,1,La Fabrique Arhoma,not available
1603 Ontario Rue E,45.52836602,-73.55117083,8.0,788,2,Grenade - Resto-bar et terrasse,375355
1690 Ontario Rue E,45.52836602,-73.55117083,7.9,724,4,Au Petit Extra,not available
1365 Ontario Rue E,45.52836602,-73.55117083,7.9,975,2,Poutineville,not available
1812 Sainte-Catherine Rue E,45.52836602,-73.55117083,7.5,642,2,Bar le Stud,not available
2308 Ontario Rue E,45.52836602,-73.55117083,7.4,389,1,Crèmerie Confiserie le Gourmandin,not available
1333 Sainte-Catherine Rue E,45.52836602,-73.55117083,7.3,981,2,Le Saloon Bistro Bar Inc,not available
1652 Ontario Rue E,45.52836602,-73.55117083,7.3,769,1,Dame Tartine Déjeuner et Dîner,not available
1851 Ontario Rue E,45.52836602,-73.55117083,7.0,631,2,A Quinta,not available
2120 Ontario Rue E,45.52836602,-73.55117083,6.9,437,1,Lafleur Restaurants,not available
1870 Sainte-Catherine Rue E,45.52836602,-73.55117083,6.8,562,1,Lafayette Hot Dog,not available
1365 Sainte Catherine Rue E,45.52836602,-73.55117083,6.7,943,3,District Video Lounge,not available
2544 Ontario Rue E,45.52836602,-73.55117083,6.4,508,1,Subway,38095
1453 Sainte-Catherine Rue E,45.52836602,-73.55117083,6.3,888,4,Toro Rosso,not available
2033 Blvd de Maisonneuve Est Petro Canada,45.52836602,-73.55117083,6.2,341,1,A&W Restaurant,5516
2155 Blvd de Maisonneuve Est,45.52836602,-73.55117083,6.1,279,1,Tim Hortons,not available
1830 Sainte-Catherine Rue E,45.52836602,-73.55117083,6.0,603,2,Restaurant Pho an Nam,not available
1950 Blvd de Maisonneuve Est,45.52836602,-73.55117083,5.8,459,2,Bar Taboo,not available
2700 Ontario Rue E,45.52836602,-73.55117083,5.6,679,1,Tim Hortons,not available
2010 Papineau Ave,45.52836602,-73.55117083,4.9,744,1,McDonald's,23293
2199 Sainte-Catherine Rue E,45.52836602,-73.55117083,0.0,289,1,Canard café,not available
2054 Fullum Rue,45.52836602,-73.55117083,0.0,469,1,Ikaros Pizzeria Enr,not available
2043 Parthenais Rue,45.52836602,-73.55117083,0.0,476,1,Cafeteria Nonnini,not available
2600 Ontario Rue E,45.52836602,-73.55117083,0.0,597,2,Restaurant Bercy,not available
1821 Ontario Rue E,45.52836602,-73.55117083,0.0,662,1,Pizza City,not available
2683 Ontario Rue E,45.52836602,-73.55117083,0.0,693,3,Bar Sexe Mania,not available
1470 Rue de Champlain,45.52836602,-73.55117083,0.0,709,1,Café l'intermède,not available
1659 Ste Rue,45.52836602,-73.55117083,0.0,729,2,Cantine Emilia,not available
1487 Sainte-Catherine Rue E,45.52836602,-73.55117083,0.0,858,2,Palme,not available
1382 Ontario Rue E,45.52836602,-73.55117083,0.0,941,0,Patisserie L’éclaircie,not available
1385 Ontario Rue E,45.52836602,-73.55117083,0.0,949,2,Vegan Rapide - le Misanthrope,not available
1356 Sainte-Catherine Rue E,45.52836602,-73.55117083,0.0,962,2,Sushi Shop,not available
2361 Ontario Rue E,45.52836602,-73.55117083,0.0,411,0,Cooperative de Travail Touski,not available
2067 Crescent Rue,45.49168652,-73.57676715,9.0,738,2,Mandy's,not available
1206 Stanley Rue,45.49168652,-73.57676715,9.0,838,2,Melk Bar a Café,not available
2471 Notre-Dame Rue O,45.49168652,-73.57676715,9.0,963,1,September Surf Café,not available
2501 Notre-Dame Rue O,45.49168652,-73.57676715,8.9,984,3,Liverpool House,not available
1886 Notre-Dame Rue O,45.49168652,-73.57676715,8.8,761,3,Le Boucan,not available
4006 Sainte-Catherine Rue O,45.49168652,-73.57676715,8.7,693,2,Imadake,not available
1116 Sainte-Catherine Rue O,45.49168652,-73.57676715,8.6,939,2,Reuben's Deli,not available
1504 Sherbrooke Rue O,45.49168652,-73.57676715,8.6,680,3,Ristorante Beatrice,not available
1255 Crescent Rue,45.49168652,-73.57676715,8.6,596,2,Gyu-Kaku BBQ,14142
1448 Sherbrooke Rue O,45.49168652,-73.57676715,8.6,734,1,Cafe Aunja,not available
1638 Notre-Dame Rue O,45.49168652,-73.57676715,8.6,747,2,Foxy,not available
1485 Ottawa Rue,45.49168652,-73.57676715,8.5,971,2,Brasseur de Montréal,not available
2175 rue de la Montagne,45.49168652,-73.57676715,8.5,869,3,Bar Cloakroom,not available
1388 Blvd de Maisonneuve O,45.49168652,-73.57676715,8.4,666,1,Notre-Boeuf-de-Grâce,not available
1224 Drummond Rue,45.49168652,-73.57676715,8.3,768,2,Restaurant Medusa,not available
1254 MacKay Rue,45.49168652,-73.57676715,8.3,422,0,Upstairs Jazz Bar & Grill,not available
1238 MacKay Rue,45.49168652,-73.57676715,8.3,394,0,Garage Beirut,not available
1626 Blvd de Maisonneuve Ouest,45.49168652,-73.57676715,8.3,464,1,Antep Kabab,not available
1440 Drummond Rue,45.49168652,-73.57676715,8.3,839,3,Bar George,not available
1612 Sherbrooke Rue O,45.49168652,-73.57676715,8.3,654,2,Chez Hailar,not available
1189 Rue de la Montagne,45.49168652,-73.57676715,8.3,677,2,Ye Olde Orchard Pub & Grill,not available
1255 Bishop Rue,45.49168652,-73.57676715,8.2,524,1,C'Cho-Colat,not available
2020 Crescent Rue,45.49168652,-73.57676715,8.2,698,1,Restaurant Boustan,not available
1441 Saint Mathieu Rue,45.49168652,-73.57676715,8.2,400,2,Otto Yakitori Izakaya,not available
1356 Sainte-Catherine Rue O,45.49168652,-73.57676715,8.2,614,2,Les 3 Brasseurs,not available
1515 Sainte-Catherine Rue O,45.49168652,-73.57676715,8.2,420,1,Jugo Juice,not available
1850 Notre-Dame Rue O,45.49168652,-73.57676715,8.1,754,1,Café Lali,not available
1434 Crescent Rue,45.49168652,-73.57676715,8.0,658,2,Wienstein & Gavino's,not available
1909 Sainte-Catherine Rue O,45.49168652,-73.57676715,8.0,329,1,Sammi & Soupe Dumpling,not available
1325 Blvd René-Lévesque O,45.49168652,-73.57676715,8.0,609,2,Siam,not available
1244 MacKay Rue,45.49168652,-73.57676715,7.9,416,3,N sur Mackay,not available
2000 Guy Rue,45.49168652,-73.57676715,7.8,491,2,Starbucks,4056-140777
1684 Blvd Maisonneuve Ouest,45.49168652,-73.57676715,7.8,437,1,Allô! Mon Coco,not available
1221 Rene-Levesque Blvd O,45.49168652,-73.57676715,7.7,761,2,Bier Markt,4862
2002 MacKay Rue,45.49168652,-73.57676715,7.7,564,1,Hinnawi Bros Bagel & Café,not available
1700 Ontario Rue E,45.53061161,-73.54911458,8.9,971,1,La Fabrique Arhoma,not available
1690 Ontario Rue E,45.53061161,-73.54911458,7.9,989,4,Au Petit Extra,not available
1812 Sainte-Catherine Rue E,45.53061161,-73.54911458,7.5,920,2,Bar le Stud,not available
2308 Ontario Rue E,45.53061161,-73.54911458,7.4,449,1,Crèmerie Confiserie le Gourmandin,not available
2120 Ontario Rue E,45.53061161,-73.54911458,6.9,636,1,Lafleur Restaurants,not available
1870 Sainte-Catherine Rue E,45.53061161,-73.54911458,6.8,835,1,Lafayette Hot Dog,not available
2544 Ontario Rue E,45.53061161,-73.54911458,6.4,364,1,Subway,38095
2033 Blvd de Maisonneuve Est Petro Canada,45.53061161,-73.54911458,6.2,632,1,A&W Restaurant,5516
2155 Blvd de Maisonneuve Est,45.53061161,-73.54911458,6.1,566,1,Tim Hortons,not available
1830 Sainte-Catherine Rue E,45.53061161,-73.54911458,6.0,878,2,Restaurant Pho an Nam,not available
1950 Blvd de Maisonneuve Est,45.53061161,-73.54911458,5.8,746,2,Bar Taboo,not available
2700 Ontario Rue E,45.53061161,-73.54911458,5.6,462,1,Tim Hortons,not available
2010 Papineau Ave,45.53061161,-73.54911458,4.9,1002,1,McDonald's,23293
2600 Ontario Rue E,45.53061161,-73.54911458,0.0,393,2,Restaurant Bercy,not available
2683 Ontario Rue E,45.53061161,-73.54911458,0.0,485,3,Bar Sexe Mania,not available
2199 Sainte-Catherine Rue E,45.53061161,-73.54911458,0.0,497,1,Canard café,not available
2054 Fullum Rue,45.53061161,-73.54911458,0.0,539,1,Ikaros Pizzeria Enr,not available
789 Jean Talon Rue O,45.53061161,-73.54911458,0.0,546,2,Panama Restaurant,not available
2043 Parthenais Rue,45.53061161,-73.54911458,0.0,610,1,Cafeteria Nonnini,not available
1821 Ontario Rue E,45.53061161,-73.54911458,0.0,917,1,Pizza City,not available
1661 Sainte-Catherine Rue E,45.53061161,-73.54911458,0.0,990,2,Cabaret Berlin,not available
1659 Ste Rue,45.53061161,-73.54911458,0.0,1009,2,Cantine Emilia,not available
2361 Ontario Rue E,45.53061161,-73.54911458,0.0,435,0,Cooperative de Travail Touski,not available
2727 Ontario Rue E,45.53061161,-73.54911458,0.0,534,0,Shandmas,not available
1851 Ontario Rue E,45.53061161,-73.54911458,0.0,898,0,Restaurant Cartier Pizzeria,not available
1669 Sainte-Catherine Rue E,45.53061161,-73.54911458,0.0,979,0,Bar l'Idem,not available
2308 Ontario Rue E,45.53456257,-73.55478646,7.4,428,1,Crèmerie Confiserie le Gourmandin,not available
3121 Hochelaga Rue,45.53456257,-73.55478646,7.2,827,2,Maneki Comptoir Asiat',not available
2120 Ontario Rue E,45.53456257,-73.55478646,6.9,677,1,Lafleur Restaurants,not available
3090 Sherbrooke Rue E,45.53456257,-73.55478646,6.9,875,1,Deli Miami,not available
2544 Ontario Rue E,45.53456257,-73.55478646,6.4,259,1,Subway,38095
2765 Sherbrooke Rue E,45.53456257,-73.55478646,6.3,666,1,Subway,27680
2700 Ontario Rue E,45.53456257,-73.55478646,5.6,268,1,Tim Hortons,not available
2901 Sherbrooke St E,45.53456257,-73.55478646,5.3,754,1,McDonald's,40472
1845 Ontario Rue E,45.53456257,-73.55478646,5.2,957,2,Astral 2000,not available
2683 Ontario Rue E,45.53456257,-73.55478646,0.0,244,3,Bar Sexe Mania,not available
2600 Ontario Rue E,45.53456257,-73.55478646,0.0,272,2,Restaurant Bercy,not available
2054 Fullum Rue,45.53456257,-73.55478646,0.0,422,1,Ikaros Pizzeria Enr,not available
2043 Parthenais Rue,45.53456257,-73.55478646,0.0,545,1,Cafeteria Nonnini,not available
3179 Ontario Rue E,45.53456257,-73.55478646,0.0,876,1,Chez Sandrine,not available
789 Jean Talon Rue O,45.53456257,-73.55478646,0.0,918,2,Panama Restaurant,not available
3227 Ontario Rue E,45.53456257,-73.55478646,0.0,968,0,3 Patapoufs,not available
1821 Ontario Rue E,45.53456257,-73.55478646,0.0,981,1,Pizza City,not available
2727 Ontario Rue E,45.53456257,-73.55478646,0.0,268,0,Shandmas,not available
2361 Ontario Rue E,45.53456257,-73.55478646,0.0,379,0,Cooperative de Travail Touski,not available
2160 Harmony Rue,45.53456257,-73.55478646,0.0,453,0,Pro Max Pub,not available
2755 Sherbrooke Rue E,45.53456257,-73.55478646,0.0,582,0,Pizza Hut,not available
2150 Moreau Rue,45.53456257,-73.55478646,0.0,694,0,Fous de l'Île Kombucha Inc,not available
3213 Ontario Rue E,45.53456257,-73.55478646,0.0,945,0,"Rond-Point, café autogéré",not available
1851 Ontario Rue E,45.53456257,-73.55478646,0.0,954,0,Restaurant Cartier Pizzeria,not available
1431 Saint-Laurent Blvd,45.50206,-73.56295,9.4,920,2,Cadet,not available
360 Saint-Jacques Rue,45.50206,-73.56295,9.3,294,1,Crew Collective & Café,not available
351 Saint-Paul Rue O,45.50206,-73.56295,9.2,528,2,Olive & Gourmando,not available
705 Sainte-Catherine Rue O,45.50206,-73.56295,9.1,668,2,Time Out Market Montréal,not available
1067 Rue de Bleury,45.50206,-73.56295,9.1,273,1,La Finca café & bureau,not available
782 Wellington Rue,45.50206,-73.56295,9.0,832,1,Monopole,not available
1206 Stanley Rue,45.50206,-73.56295,9.0,814,2,Melk Bar a Café,not available
1106B Saint Laurent Blvd,45.50206,-73.56295,9.0,732,3,Bar le Mal Nécessaire,not available
419 Saint-Vincent Rue,45.50206,-73.56295,8.9,949,1,Café Olimpico,not available
139 Saint-Paul Rue O,45.50206,-73.56295,8.7,663,2,Pub Wolf & Workman,not available
1250 Rue de Bleury,45.50206,-73.56295,8.6,544,2,Nyks Bistro Pub,not available
460 McGill Rue,45.50206,-73.56295,8.6,354,1,Structure Torréfacteurs - Structure Coffee Roasters,not available
151 Saint-Paul Rue O,45.50206,-73.56295,8.6,642,1,Tommy Café,not available
1116 Sainte-Catherine Rue O,45.50206,-73.56295,8.6,834,2,Reuben's Deli,not available
433 McGill Rue,45.50206,-73.56295,8.6,407,2,Brit & Chips,not available
453 Saint-Sulpice Rue,45.50206,-73.56295,8.5,620,3,Les Glaceurs,not available
200 Notre-Dame Rue O,45.50206,-73.56295,8.3,474,1,Tommy,not available
1224 Drummond Rue,45.50206,-73.56295,8.3,902,2,Restaurant Medusa,not available
1006 Saint-Laurent Blvd,45.50206,-73.56295,8.3,694,2,Nouilles de Lan Zhou,not available
3 Saint-Paul Rue E,45.50206,-73.56295,8.3,833,2,Creperie Chez Suzette,not available
1189 Rue de la Montagne,45.50206,-73.56295,8.3,963,2,Ye Olde Orchard Pub & Grill,not available
39 Saint-Paul Rue E,45.50206,-73.56295,8.2,873,2,Vieux-Port Steakhouse,not available
150 St Catherine Rue W,45.50206,-73.56295,8.2,648,2,La Cage,LC_08
468 McGill Rue,45.50206,-73.56295,8.2,336,2,Five Guys Burgers & Fries,1281
1250 Robert-Bourassa Blvd,45.50206,-73.56295,8.1,491,2,Le East,not available
1080 Rue de Bleury,45.50206,-73.56295,8.0,329,2,Chifa,not available
124 Saint-Paul Rue O,45.50206,-73.56295,8.0,678,2,Méchant Bœuf Bar & Brasserie,not available
732 Sainte-Catherine Rue O,45.50206,-73.56295,8.0,606,2,Les 3 Brasseurs,not available
43 Rue de la Gauchetière Est,45.50206,-73.56295,7.8,735,1,Restaurant Mon-Nan Cantonese Food Enr,not available
701 cote de la Place-d'Armes,45.50206,-73.56295,7.8,561,2,Suite 701,not available
458 Jacques-Cartier Pl,45.50206,-73.56295,7.8,978,1,John Michael's Pub,not available
1221 Rene-Levesque Blvd O,45.50206,-73.56295,7.7,841,2,Bier Markt,4862
421 Saint Vincent Rue,45.50206,-73.56295,7.7,958,2,Terrasse William Gray,not available
360 Saint-Antoine Rue O,45.50206,-73.56295,7.7,196,2,Sarah B. Bar Absinthe,not available
1198 Sainte-Catherine Rue O,45.50206,-73.56295,7.7,930,1,Mister Steer Restaurant,not available
705 Sainte-Catherine Rue O,45.50038,-73.57507,9.1,384,2,Time Out Market Montréal,not available
1206 Stanley Rue,45.50038,-73.57507,9.0,314,2,Melk Bar a Café,not available
1250 Rue de Bleury,45.50038,-73.57507,8.6,945,2,Nyks Bistro Pub,not available
1116 Sainte-Catherine Rue O,45.50038,-73.57507,8.6,165,2,Reuben's Deli,not available
1504 Sherbrooke Rue O,45.50038,-73.57507,8.6,605,3,Ristorante Beatrice,not available
1255 Crescent Rue,45.50038,-73.57507,8.6,382,2,Gyu-Kaku BBQ,14142
1448 Sherbrooke Rue O,45.50038,-73.57507,8.6,506,1,Cafe Aunja,not available
2175 rue de la Montagne,45.50038,-73.57507,8.5,240,3,Bar Cloakroom,not available
1388 Blvd de Maisonneuve O,45.50038,-73.57507,8.4,372,1,Notre-Boeuf-de-Grâce,not available
1224 Drummond Rue,45.50038,-73.57507,8.3,297,2,Restaurant Medusa,not available
1238 MacKay Rue,45.50038,-73.57507,8.3,580,0,Garage Beirut,not available
