store_id,latitude,longitude,address,rating,distance,review_count,name
#NAME?,45.472561,-73.5699892,3568 Rue Notre-Dame O,4.5,1135.669201,91,Nozy
0anXSUX9KG5sQEzs-Of8Vg,45.472561,-73.5699892,272 Rue Hickson,4.5,884.9962397,20,Les Délices de l'Île Maurice
2toUnS7sCwCsRUsfypw54Q,45.472561,-73.5699892,3779 Rue Wellington,4.5,762.6742675,5,Millmans
X5YlcCYXHILYXgT8jgr_9A,45.472561,-73.5699892,3852 Rue Wellington,4.5,831.3833248,64,Station W
Oen_gjR_egwLT2B7U4FucQ,45.51491895,-73.61968517,4445 Avenue Papineau,5,4093.063018,5,Vélo Urbain
NMSl7nwxTi_y8rIxAV9Xbg,45.51491895,-73.61968517,1187 Avenue Van Horne,5,1028.818094,4,Restaurant Christophe
wHvoEh-xIUpvBdG6XiNCww,45.51491895,-73.61968517,1356 Van Horne Av,5,762.070449,4,Restaurant Doan Enr
ARfXk9Sa2vrK36fAGvdmWQ,45.51491895,-73.61968517,1201 Avenue Van Horne,4.5,988.4576428,401,Damas
OPlJ3ob-Advy9T2nomUiDg,45.51491895,-73.61968517,1134 Avenue Van Horne,4.5,1112.222031,7,DJ Poulet
Nfovc-aKljzls-yDYfU2LQ,45.51491895,-73.61968517,2787 Avenue Van Horne,4.5,787.1720721,12,Sushi Q
6Nc1OZv5txTst5Y6BUYueg,45.51491895,-73.61968517,1291 Avenue Van Horne,4.5,860.2755238,34,Mamie Clafoutis
8PWdrdk_xjZLn24Hzg4KEw,45.51491895,-73.61968517,1205 Avenue Bernard O,4.5,1050.964322,45,Thammada
0-fqegpZCvkXPeZhKBaQ5g,45.51491895,-73.61968517,372 Sherbrooke Est,5,4087.241147,3,Café de l'Octet
Qks6ggZndp4A4dUJ4d40oQ,45.51491895,-73.61968517,1199 Avenue Van Horne,4.5,1024.440594,25,Bloomfield
nc2-Y9aK7smW4rB_WaB8jQ,45.51491895,-73.61968517,1541 Avenue Van Horne,4.5,470.5031601,46,Roch le Coq
VZh2OeHm_Or5BMsROKJP6w,45.51491895,-73.61968517,1344 Avenue Van Horne,4.5,773.1350443,8,Marmite Africaine
ejv1dx9aCLpOJDsa168fJA,45.51491895,-73.61968517,2931 Rue Masson,4.5,5108.899512,4,Elvita's
w9BF8n_bZk39DDQyyKbPlw,45.51491895,-73.61968517,1208 Avenue Van Horne,5,975.1085103,2,Folfol By Damas
zUinJqDeZa60yCRjq6EA-g,45.51491895,-73.61968517,1161 Bernard Av,5,1134.185,2,Sushi Shop
rvM5NOlJffP-_Ew9Q1h2Lw,45.51491895,-73.61968517,,4,4324.982957,13,P.A. & Gargantua
CKC0-MOWMqoeWf6s-szl8g,45.51491895,-73.61968517,1057 Avenue Bernard,4,1269.073877,114,Lester's Deli
G1ZfypBpV6Nq3MDLNWPW1Q,45.51491895,-73.61968517,1233 Avenue Lajoie,5,979.3092911,1,Tinc Set
qysXYBPIx9u2l9ckPJ2Otg,45.51491895,-73.61968517,6690 Avenue Darlington,5,1031.636624,1,Maison Heureuse
tvNBuToE7-p81bn8MUG2MA,45.51491895,-73.61968517,2647 Avenue Van Horne,5,777.9737186,1,Sushi QnQ
lWCJWq3Y06ld1NU5cBarvA,45.53341043,-73.60112429,933 Rue Saint-Zotique,5,679.1382317,8,L’Hamburger
MMnGeUrHR6q2zllksmJQqw,45.53341043,-73.60112429,31 Rue Saint Viateur E,5,805.7827004,8,Bibiko
HSLtCVekHFcge2gwroF-Rw,45.53341043,-73.60112429,280 Place du Marché du Nord,5,1037.237387,6,Dans la Côte
bIZbtbOhD404RJGvfGKc8w,45.53341043,-73.60112429,45 Rue Beaubien E,5,614.858558,14,Pizza Bouquet
R_nf8ZVc_TreNyMN_vLMjA,45.53341043,-73.60112429,5335 Avenue Casgrain,5,913.19533,18,Sports de Combats
hhkaqdEBFlnqM-anSEN-RQ,45.53341043,-73.60112429,7057 Rue Saint-Denis,5,1077.954015,22,Petit Marché Végé
AVPrE35Ss2sxIbCZ9qJtuQ,45.53341043,-73.60112429,6576 Boulevard Saint-laurent,4.5,793.0393996,17,Cafeden
c7B5OHwqAJSu8QZQdLQ-Mg,45.53341043,-73.60112429,1335 Rue Beaubien E,4.5,816.4329581,10,La Belle Tonki
shkLzr_s4XWqYWm8Ne0RqA,45.53341043,-73.60112429,756 Rue Bélanger,4.5,923.9038151,13,SSAM
3p3Rv_iGr_hzFlqsK-rebg,45.53341043,-73.60112429,6950 Rue Saint-Denis,4.5,953.5458194,13,Matterello
08R3xSHVEFtvn7oxLu54sQ,45.53341043,-73.60112429,67 Rue Beaubien E,4.5,573.9344301,16,Caifan Tacos Bar
WvNQX4XjdeeUmNZme0dueQ,45.53341043,-73.60112429,1041 Avenue Van Horne,4.5,1263.121824,22,Boxermans
K1ala_vciG1UETtJECYsvg,45.53341043,-73.60112429,500 Rue Beaubien East,4.5,292.445728,36,Café Pista
wD8PwMT_JHnuOnXGrmTvkA,45.53341043,-73.60112429,"115, Rue Saint-Viateur O",4.5,1005.626459,17,Euro Deli Batory
Havi5dBD2ELRKhy7EF7R7w,45.53341043,-73.60112429,6518 Boulevard St-Laurent,4.5,738.2024277,17,Restaurant Douro
O9YKorcgivfAxzyzCJAKvg,45.53341043,-73.60112429,5400 Boul Saint-Laurent,4.5,969.9705548,22,Puca Puca
IShLrIQtlbW6WuWnhPWsLw,45.53341043,-73.60112429,5761 Boulevard St-Laurent,4.5,696.0211422,22,Pastel Rita
Eh4xDNioChV54KPLs5nmSw,45.53341043,-73.60112429,83 Saint-Viateur Est,4.5,744.0858613,8,Café District
hvfL9IWjQfwRTL2LmWREmw,45.53341043,-73.60112429,7058 Rue Saint-Hubert,4.5,1112.269405,5,Bun Viet
P3Vjgl1kQrSAzTi2hTb2uQ,45.53341043,-73.60112429,388 Rue Saint-Zotique E,4.5,612.5646756,32,Taco Trunp
b6ObPzfxyl3iiy_tn-Fz9Q,45.53226461,-73.61106321,6750 Avenue de l'Esplanade,5,500.5521308,5,Café Guerrero
lWCJWq3Y06ld1NU5cBarvA,45.53226461,-73.61106321,933 Rue Saint-Zotique,5,800.8813861,8,L’Hamburger
AfPJOHDbitT8B8DIw1vtYw,45.53226461,-73.61106321,380 Rue Villeray,5,1302.535372,8,Moccione Pizza
MMnGeUrHR6q2zllksmJQqw,45.53226461,-73.61106321,31 Rue Saint Viateur E,5,1161.502516,8,Bibiko
HSLtCVekHFcge2gwroF-Rw,45.53226461,-73.61106321,280 Place du Marché du Nord,5,483.507076,6,Dans la Côte
4453NMLx7YmndTq5dm1_zw,45.53226461,-73.61106321,654 Beaumont Av,5,939.5589521,5,Montreal Pita
Vlg_nesyZJfX_mpy2fslTQ,45.53226461,-73.61106321,367 Rue de Castelnau E,5,898.1121355,43,Le Marquis
bIZbtbOhD404RJGvfGKc8w,45.53226461,-73.61106321,45 Rue Beaubien E,5,279.5429448,14,Pizza Bouquet
jfNyv7k_rnB1zadg0WxFoQ,45.53226461,-73.61106321,7335 Rue du Mile End,5,948.8932676,9,Café Saint-Henri
hhkaqdEBFlnqM-anSEN-RQ,45.53226461,-73.61106321,7057 Rue Saint-Denis,5,660.3234342,22,Petit Marché Végé
qXebHbEkDWpc2smeqMxeYQ,45.53226461,-73.61106321,340 Rue Jean-Talon E,5,649.5063344,21,Sushi Nanami
hHGobGQhoyaJk-w9Epdhtg,45.53226461,-73.61106321,153 Avenue Mozart E,5,383.6190036,12,Sham
EjS8cFHBK_rvgXqfEU4jKw,45.53226461,-73.61106321,5733 Avenue Du Parc,4.5,1060.631941,35,Phyllo Bar Melina's
OPlJ3ob-Advy9T2nomUiDg,45.53226461,-73.61106321,1134 Avenue Van Horne,4.5,991.4267545,7,DJ Poulet
AVPrE35Ss2sxIbCZ9qJtuQ,45.53226461,-73.61106321,6576 Boulevard Saint-laurent,4.5,124.3834193,17,Cafeden
c7B5OHwqAJSu8QZQdLQ-Mg,45.53226461,-73.61106321,1335 Rue Beaubien E,4.5,1299.149123,10,La Belle Tonki
shkLzr_s4XWqYWm8Ne0RqA,45.53226461,-73.61106321,756 Rue Bélanger,4.5,713.3397012,13,SSAM
3p3Rv_iGr_hzFlqsK-rebg,45.53226461,-73.61106321,6950 Rue Saint-Denis,4.5,543.735976,13,Matterello
X8lYvkI2Yv7f96cz4uE9LQ,45.53226461,-73.61106321,174-176 Rue Saint-Viateur O,4.5,1251.176593,126,Île Flottante
08R3xSHVEFtvn7oxLu54sQ,45.53226461,-73.61106321,67 Rue Beaubien E,4.5,284.7473374,16,Caifan Tacos Bar
c-TpCvABEkT8Ifk1qGvyDQ,45.54666111,-73.5886842,2636 Rue de Bellechasse,5,338.7020196,6,Café Les 3 Jerks
#NAME?,45.54666111,-73.5886842,2569 Rue Jean-Talon,5,1330.589312,4,Banh Mi Co Kieu
m_dW9ByYPon5gcKEWw0wrA,45.54666111,-73.5886842,2343 Boulevard Rosemont,5,193.4641711,8,Mon Petit Poulet
c7B5OHwqAJSu8QZQdLQ-Mg,45.54666111,-73.5886842,1335 Rue Beaubien E,4.5,1072.336732,10,La Belle Tonki
zMfu7V8pSmRzGPGh08NvDA,45.54666111,-73.5886842,1889 Rue Beaubien E,4.5,628.0402062,24,Sushi Sama
ROtoXpsGltJthpjR7aBu4A,45.54666111,-73.5886842,2200 Rue Beaubien E,4.5,391.6415824,5,New Canada Hot-Dog
#NAME?,45.54666111,-73.5886842,2100 Avenue Laurier Est,4.5,1260.59887,5,Poutine Laurier
Xz5PO5UllsZfYn6jqb3c7g,45.54666111,-73.5886842,2055 Avenue Laurier E,4.5,1242.603438,7,Dans la Gueule du Loup
X180L6_G0PnuXuVyr9sNUA,45.54666111,-73.5886842,5885 Avenue Papineau,4.5,692.0211076,14,Grozépa
tmWp4Rtr_cm7nCh2urEUFg,45.54666111,-73.5886842,1995 Rue Masson,4.5,977.916786,46,L'Entre-Pots
Fowe6bn-smTCs5aForcODQ,45.54666111,-73.5886842,2475 Boulevard Rosemont,4.5,160.9720747,11,Delitheque
fzOSlXP2ZyZjWuj1M_MWwA,45.54666111,-73.5886842,2524 Rue Beaubien E,4.5,351.36454,25,Sandwicherie Sue
Hn-4G8GopGMMXXsndkx7dQ,45.54666111,-73.5886842,3124 Rue Beaubien E,5,763.4439258,4,Bairrada
OoAOASAURjvuao3glnS0bw,45.54666111,-73.5886842,1376 Rue Beaubien E,5,996.2793942,4,Santiago
yPIosRz_YOL_nUtmGb88kw,45.54666111,-73.5886842,2379 Boulevard Rosemont,4.5,158.9690167,10,Resto la Menthe Poivrée
XfC14yDEix3_8NS5W4J6CA,45.54666111,-73.5886842,2381 Rue Beaubien E,4.5,336.9298729,10,Le Elsdale
LSPwq3J4WDHh6q3Cu0uMog,45.54666111,-73.5886842,1840 Beaubien E,4.5,667.3608171,293,Régine Café
O6hNyc1QaK-fcrVdUbt68Q,45.54666111,-73.5886842,2300 Rue Holt,4.5,490.298949,15,Ma Brasserie
BqcybcdZJ8EPSql3fwqZ2g,45.54666111,-73.5886842,1106 Rue Beaubien E,4.5,1365.863563,13,Darna Bistroquet
Yts7CINSYWoAMWES01nF_A,45.54666111,-73.5886842,2480 Rue Beaubien Est,4.5,308.9055234,11,Détour Bistro
c-TpCvABEkT8Ifk1qGvyDQ,45.54653901,-73.5986647,2636 Rue de Bellechasse,5,1006.37158,6,Café Les 3 Jerks
lWCJWq3Y06ld1NU5cBarvA,45.54653901,-73.5986647,933 Rue Saint-Zotique,5,1057.417897,8,L’Hamburger
ijvH4hyOHuV6rAdezNToKQ,45.54653901,-73.5986647,2351 Rue Jean Talon Est,5,762.9153265,9,Café Zezin
iU-Xhq8BXiWHirjYqNkxgg,45.54653901,-73.5986647,2115 Rue Jean-Talon E,5,663.4119184,14,Panzzerotti
Rx7E8hZQXcSjeHPGUZCeBg,45.54653901,-73.5986647,2517 Rue Jean-Talon E,5,863.4461394,27,Casse-Croûte Sissi & Paul
#NAME?,45.54653901,-73.5986647,2569 Rue Jean-Talon,5,926.3147195,4,Banh Mi Co Kieu
m_dW9ByYPon5gcKEWw0wrA,45.54653901,-73.5986647,2343 Boulevard Rosemont,5,868.3816797,8,Mon Petit Poulet
eriBfdF9Gr2U7EWX5z5kOA,45.54653901,-73.5986647,6910 Rue Fabre,4.5,478.4388111,11,Soucoupe Café
c7B5OHwqAJSu8QZQdLQ-Mg,45.54653901,-73.5986647,1335 Rue Beaubien E,4.5,656.6649013,10,La Belle Tonki
shkLzr_s4XWqYWm8Ne0RqA,45.54653901,-73.5986647,756 Rue Bélanger,4.5,1261.659108,13,SSAM
zMfu7V8pSmRzGPGh08NvDA,45.54653901,-73.5986647,1889 Rue Beaubien E,4.5,343.7027058,24,Sushi Sama
ROtoXpsGltJthpjR7aBu4A,45.54653901,-73.5986647,2200 Rue Beaubien E,4.5,388.2521299,5,New Canada Hot-Dog
X180L6_G0PnuXuVyr9sNUA,45.54653901,-73.5986647,5885 Avenue Papineau,4.5,890.8536869,14,Grozépa
Fowe6bn-smTCs5aForcODQ,45.54653901,-73.5986647,2475 Boulevard Rosemont,4.5,933.2773961,11,Delitheque
fzOSlXP2ZyZjWuj1M_MWwA,45.54653901,-73.5986647,2524 Rue Beaubien E,4.5,667.0695331,25,Sandwicherie Sue
ozWhZmZb80Iv4OZi5qZHQA,45.54653901,-73.5986647,2489 Rue Jean Talon E,5,829.7369736,4,Doña María
Hn-4G8GopGMMXXsndkx7dQ,45.54653901,-73.5986647,3124 Rue Beaubien E,5,1156.221444,4,Bairrada
OoAOASAURjvuao3glnS0bw,45.54653901,-73.5986647,1376 Rue Beaubien E,5,627.3940225,4,Santiago
yPIosRz_YOL_nUtmGb88kw,45.54653901,-73.5986647,2379 Boulevard Rosemont,4.5,897.0052407,10,Resto la Menthe Poivrée
XfC14yDEix3_8NS5W4J6CA,45.54653901,-73.5986647,2381 Rue Beaubien E,4.5,507.6206659,10,Le Elsdale
dP2bzujHqHKS5-vrKW5U1g,45.52254446,-73.59346926,330 Ave Mont-Royal E,5,790.2666364,16,Ohana
co2OcgQ_UBYUhf_hgjlEPg,45.52254446,-73.59346926,111 Avenue du Mont-Royal O,5,612.4606028,13,Julian's Comptoir Gourmand
TQG3wFRyyqxukrNjO1lyCg,45.52254446,-73.59346926,5149 Avenue du Parc,5,363.5652405,11,Mimi & Jones
MMnGeUrHR6q2zllksmJQqw,45.52254446,-73.59346926,31 Rue Saint Viateur E,5,591.5327567,8,Bibiko
KrxYm1IcTdV6sVzZz5JprA,45.52254446,-73.59346926,"5007, Avenue Du Parc",5,367.274536,8,Lasagne Du Plateau
r74VSbpPkyPlbteKUjejnQ,45.52254446,-73.59346926,4522 Rue Saint-Denis,5,793.2334856,8,Pâtisserie Zébulon
6sYLQkmNUSstlKA0ogua2w,45.52254446,-73.59346926,19 Avenue du Mont-Royal E,5,602.9207014,7,Mici d’Ici
GTjBeUQp8MEFS7erudLF1w,45.52254446,-73.59346926,4621 Rue Saint-Denis,5,747.9772631,6,Hong
XknNHp5y5sNpL86PVAkJOA,45.52254446,-73.59346926,5570 Avenue du Parc,5,732.5664303,5,Aux Lilas
l1kLANohwICrAb_NlXb4jw,45.52254446,-73.59346926,5032 Park Avenue,5,400.3257483,5,Limoo Juice
Oen_gjR_egwLT2B7U4FucQ,45.52254446,-73.59346926,4445 Avenue Papineau,5,1909.223485,5,Vélo Urbain
BXU7nnt13ia7sAJxnQ8CkA,45.52254446,-73.59346926,90 Avenue Laurier O,5,66.89505802,10,Novanta Café
0DkV-EKEO6P5us2-VDRDsw,45.52254446,-73.59346926,4350 Rue Saint-Denis,5,990.5448373,5,AriZ5
aLubn-yEUrbL3vlvzK3lVw,45.52254446,-73.59346926,100 Rue Marie-Anne O,5,855.2922873,24,Che Churros & Empanadas
R_nf8ZVc_TreNyMN_vLMjA,45.52254446,-73.59346926,5335 Avenue Casgrain,5,440.3642705,18,Sports de Combats
pqS2Ty1Yt-D_zspJZc-KvA,45.52254446,-73.59346926,4520A Avenue du Parc,5,658.4039641,12,La Croqueteria de Montreal
Ej3z2mM8-E6rrfVpbET00w,45.52254446,-73.59346926,4306 Boulevard Saint-Laurent,5,872.51733,8,Omnivore
FgGQv00sMQS9OLoroLI8Dg,45.52254446,-73.59346926,701 Avenue du Mont-Royal E,5,954.1557853,4,Le Pontiac
sBXUFmpRLwZ8FNadgewQAg,45.52254446,-73.59346926,15 Avenue Fairmount E,5,210.3949976,12,Chez ta Mère
EjS8cFHBK_rvgXqfEU4jKw,45.52254446,-73.59346926,5733 Avenue Du Parc,4.5,917.5191757,35,Phyllo Bar Melina's
XknNHp5y5sNpL86PVAkJOA,45.515617,-73.614991,5570 Avenue du Parc,5,1196.130329,5,Aux Lilas
Oen_gjR_egwLT2B7U4FucQ,45.515617,-73.614991,4445 Avenue Papineau,5,3736.570491,5,Vélo Urbain
NMSl7nwxTi_y8rIxAV9Xbg,45.515617,-73.614991,1187 Avenue Van Horne,5,823.3105408,4,Restaurant Christophe
wHvoEh-xIUpvBdG6XiNCww,45.515617,-73.614991,1356 Van Horne Av,5,566.4711049,4,Restaurant Doan Enr
EjS8cFHBK_rvgXqfEU4jKw,45.515617,-73.614991,5733 Avenue Du Parc,4.5,1180.25978,35,Phyllo Bar Melina's
ARfXk9Sa2vrK36fAGvdmWQ,45.515617,-73.614991,1201 Avenue Van Horne,4.5,784.8216465,401,Damas
OPlJ3ob-Advy9T2nomUiDg,45.515617,-73.614991,1134 Avenue Van Horne,4.5,892.4237324,7,DJ Poulet
r2QA4VrBl6YQDJZKOYymyQ,45.515617,-73.614991,5563 Avenue du Parc,4.5,1234.268014,13,Les P'tits Enfants de Felice
WvNQX4XjdeeUmNZme0dueQ,45.515617,-73.614991,1041 Avenue Van Horne,4.5,1038.993251,22,Boxermans
Nfovc-aKljzls-yDYfU2LQ,45.515617,-73.614991,2787 Avenue Van Horne,4.5,1087.882844,12,Sushi Q
6Nc1OZv5txTst5Y6BUYueg,45.515617,-73.614991,1291 Avenue Van Horne,4.5,668.2224232,34,Mamie Clafoutis
8PWdrdk_xjZLn24Hzg4KEw,45.515617,-73.614991,1205 Avenue Bernard O,4.5,726.5392243,45,Thammada
0-fqegpZCvkXPeZhKBaQ5g,45.515617,-73.614991,372 Sherbrooke Est,5,3718.710974,3,Café de l'Octet
Qks6ggZndp4A4dUJ4d40oQ,45.515617,-73.614991,1199 Avenue Van Horne,4.5,819.2444644,25,Bloomfield
LwRkQm9x84j-DEOBmETyhA,45.515617,-73.614991,5583 Avenue Du Parc,4.5,1231.509619,6,Rodos Restaurant
nc2-Y9aK7smW4rB_WaB8jQ,45.515617,-73.614991,1541 Avenue Van Horne,4.5,363.3339813,46,Roch le Coq
q0FzSV6GmuRh7-Bd1GXLZg,45.515617,-73.614991,5468 Avenue du Parc,5,1220.015321,2,Cori
VZh2OeHm_Or5BMsROKJP6w,45.515617,-73.614991,1344 Avenue Van Horne,4.5,574.9841233,8,Marmite Africaine
ejv1dx9aCLpOJDsa168fJA,45.515617,-73.614991,2931 Rue Masson,4.5,4807.165907,4,Elvita's
Gg7RzGAWRYpHVZUoytBHmw,45.515617,-73.614991,361 Rue Bernard O,5,1125.695795,2,Restaurant Platana
ijvH4hyOHuV6rAdezNToKQ,45.54912086,-73.6008735,2351 Rue Jean Talon Est,5,429.3049967,9,Café Zezin
iU-Xhq8BXiWHirjYqNkxgg,45.54912086,-73.6008735,2115 Rue Jean-Talon E,5,356.1245107,14,Panzzerotti
Rx7E8hZQXcSjeHPGUZCeBg,45.54912086,-73.6008735,2517 Rue Jean-Talon E,5,542.8966472,27,Casse-Croûte Sissi & Paul
#NAME?,45.54912086,-73.6008735,2569 Rue Jean-Talon,5,615.5913858,4,Banh Mi Co Kieu
eriBfdF9Gr2U7EWX5z5kOA,45.54912086,-73.6008735,6910 Rue Fabre,4.5,543.3987718,11,Soucoupe Café
c7B5OHwqAJSu8QZQdLQ-Mg,45.54912086,-73.6008735,1335 Rue Beaubien E,4.5,947.1943011,10,La Belle Tonki
zMfu7V8pSmRzGPGh08NvDA,45.54912086,-73.6008735,1889 Rue Beaubien E,4.5,676.7467436,24,Sushi Sama
ROtoXpsGltJthpjR7aBu4A,45.54912086,-73.6008735,2200 Rue Beaubien E,4.5,640.5252101,5,New Canada Hot-Dog
X180L6_G0PnuXuVyr9sNUA,45.54912086,-73.6008735,5885 Avenue Papineau,4.5,1220.504275,14,Grozépa
fzOSlXP2ZyZjWuj1M_MWwA,45.54912086,-73.6008735,2524 Rue Beaubien E,4.5,762.4912633,25,Sandwicherie Sue
ozWhZmZb80Iv4OZi5qZHQA,45.54912086,-73.6008735,2489 Rue Jean Talon E,5,504.6175815,4,Doña María
OoAOASAURjvuao3glnS0bw,45.54912086,-73.6008735,1376 Rue Beaubien E,5,933.1260762,4,Santiago
XfC14yDEix3_8NS5W4J6CA,45.54912086,-73.6008735,2381 Rue Beaubien E,4.5,661.0384272,10,Le Elsdale
LSPwq3J4WDHh6q3Cu0uMog,45.54912086,-73.6008735,1840 Beaubien E,4.5,724.5368279,293,Régine Café
6wZIRMkNY3XVF3rSoMLHNQ,45.54912086,-73.6008735,1211 Rue Bélanger,4.5,951.0147964,36,Le Super Qualité
Yts7CINSYWoAMWES01nF_A,45.54912086,-73.6008735,2480 Rue Beaubien Est,4.5,725.4534737,11,Détour Bistro
eKyi29EJvNYcx5-rxkSyqQ,45.54912086,-73.6008735,1392 Rue Beaubien E,4.5,941.0765073,7,Bo'Dégât
qbU7xNsZnxD5Gm9pIG2Xtw,45.54912086,-73.6008735,1404 Rue Beaubien E,4.5,905.927519,14,Café Chiado 28
vQQs-SAYMxOJSO08CVXmkQ,45.54912086,-73.6008735,1453 Rue Bélanger,4.5,593.8576015,15,Cabanas Restaurant Et Pupuseria
_JQeyVDWaxRzd5bUHsyWvg,45.54912086,-73.6008735,6672 Avenue Papineau,4.5,526.7188099,6,Antonietta
c-TpCvABEkT8Ifk1qGvyDQ,45.55001,-73.59576,2636 Rue de Bellechasse,5,740.3145079,6,Café Les 3 Jerks
ijvH4hyOHuV6rAdezNToKQ,45.55001,-73.59576,2351 Rue Jean Talon Est,5,647.4712445,9,Café Zezin
iU-Xhq8BXiWHirjYqNkxgg,45.55001,-73.59576,2115 Rue Jean-Talon E,5,718.9725859,14,Panzzerotti
Rx7E8hZQXcSjeHPGUZCeBg,45.55001,-73.59576,2517 Rue Jean-Talon E,5,655.985189,27,Casse-Croûte Sissi & Paul
#NAME?,45.55001,-73.59576,2569 Rue Jean-Talon,5,677.7353315,4,Banh Mi Co Kieu
m_dW9ByYPon5gcKEWw0wrA,45.55001,-73.59576,2343 Boulevard Rosemont,5,833.9641079,8,Mon Petit Poulet
eriBfdF9Gr2U7EWX5z5kOA,45.55001,-73.59576,6910 Rue Fabre,4.5,878.2778579,11,Soucoupe Café
zMfu7V8pSmRzGPGh08NvDA,45.55001,-73.59576,1889 Rue Beaubien E,4.5,653.6658593,24,Sushi Sama
ROtoXpsGltJthpjR7aBu4A,45.55001,-73.59576,2200 Rue Beaubien E,4.5,441.2934418,5,New Canada Hot-Dog
R4vc89x0U1XTMYDVAv7cYQ,45.55001,-73.59576,3350 Rue Beaubien Est,4.5,1043.105373,7,Zytynsky's Deli
Fowe6bn-smTCs5aForcODQ,45.55001,-73.59576,2475 Boulevard Rosemont,4.5,818.6881817,11,Delitheque
fzOSlXP2ZyZjWuj1M_MWwA,45.55001,-73.59576,2524 Rue Beaubien E,4.5,371.5657078,25,Sandwicherie Sue
ozWhZmZb80Iv4OZi5qZHQA,45.55001,-73.59576,2489 Rue Jean Talon E,5,646.5013245,4,Doña María
Hn-4G8GopGMMXXsndkx7dQ,45.55001,-73.59576,3124 Rue Beaubien E,5,742.619719,4,Bairrada
yPIosRz_YOL_nUtmGb88kw,45.55001,-73.59576,2379 Boulevard Rosemont,4.5,822.1106375,10,Resto la Menthe Poivrée
XfC14yDEix3_8NS5W4J6CA,45.55001,-73.59576,2381 Rue Beaubien E,4.5,332.4524157,10,Le Elsdale
LSPwq3J4WDHh6q3Cu0uMog,45.55001,-73.59576,1840 Beaubien E,4.5,717.3965887,293,Régine Café
6wZIRMkNY3XVF3rSoMLHNQ,45.55001,-73.59576,1211 Rue Bélanger,4.5,1285.219079,36,Le Super Qualité
O6hNyc1QaK-fcrVdUbt68Q,45.55001,-73.59576,2300 Rue Holt,4.5,1147.241946,15,Ma Brasserie
Yts7CINSYWoAMWES01nF_A,45.55001,-73.59576,2480 Rue Beaubien Est,4.5,362.8273232,11,Détour Bistro
c-TpCvABEkT8Ifk1qGvyDQ,45.5451997,-73.57645065,2636 Rue de Bellechasse,5,889.0124551,6,Café Les 3 Jerks
m_dW9ByYPon5gcKEWw0wrA,45.5451997,-73.57645065,2343 Boulevard Rosemont,5,877.4051797,8,Mon Petit Poulet
GWW66ed52NX0mBaNhbC9Yg,45.5451997,-73.57645065,2600 Rue William-Tremblay,4.5,986.4833771,9,Station W
#NAME?,45.5451997,-73.57645065,2100 Avenue Laurier Est,4.5,807.9550344,5,Poutine Laurier
Xz5PO5UllsZfYn6jqb3c7g,45.5451997,-73.57645065,2055 Avenue Laurier E,4.5,824.294355,7,Dans la Gueule du Loup
tmWp4Rtr_cm7nCh2urEUFg,45.5451997,-73.57645065,1995 Rue Masson,4.5,842.5024345,46,L'Entre-Pots
Fowe6bn-smTCs5aForcODQ,45.5451997,-73.57645065,2475 Boulevard Rosemont,4.5,806.2208587,11,Delitheque
Y_09LIB18XyQJoXMh38UGQ,45.5451997,-73.57645065,3127 Rue Masson,5,517.2620875,4,Mojito & Margarita
Hn-4G8GopGMMXXsndkx7dQ,45.5451997,-73.57645065,3124 Rue Beaubien E,5,1266.87546,4,Bairrada
yPIosRz_YOL_nUtmGb88kw,45.5451997,-73.57645065,2379 Boulevard Rosemont,4.5,839.7430923,10,Resto la Menthe Poivrée
O6hNyc1QaK-fcrVdUbt68Q,45.5451997,-73.57645065,2300 Rue Holt,4.5,654.7136668,15,Ma Brasserie
75nypocy6P-z_ygG_IaTCQ,45.5451997,-73.57645065,2600 Rue William-Tremblay,4.5,982.6400312,5,Magnolia
yKSV5zklhnPu2I3bdsdhmQ,45.5451997,-73.57645065,3353 Rue Masson,4.5,770.9304734,10,Maesmi
tDAcyX-6O7oN3dW4YXAzgg,45.5451997,-73.57645065,3017 Rue Masson,4.5,446.4634009,8,Rose Ross
X2bUZ2udFByvLlKs0FUMYw,45.5451997,-73.57645065,2407 Avenue du Mont-Royal E,4.5,909.4609172,47,Boswell
FHsYTJ1YEtEnNKTTsLnhqw,45.5451997,-73.57645065,5368 Rue Papineau,4.5,1078.812856,10,Café Orr
s1-MHTw5mdYmgqma-czQnA,45.5451997,-73.57645065,2636 Bellechasse,4.5,905.6311841,4,La Bonne Humeur
ejv1dx9aCLpOJDsa168fJA,45.5451997,-73.57645065,2931 Rue Masson,4.5,383.7875051,4,Elvita's
MPkRNU_bZsw2LqgEtGZw-g,45.5451997,-73.57645065,3124 Rue Beaubien E,5,1249.949696,2,Restaurant Adega
tJWDf2Tn-oTasb87epr6Xg,45.5451997,-73.57645065,2666 Rue Masson,4,111.7186413,9,Gaston
O1PU90hNzh6hpc-SlPVPxw,45.60590173,-73.53436947,8710 Rue Sherbrooke E,5,388.8375974,1,PFK
HFiQaeJ4IlIGGcZP4uSteA,45.60590173,-73.53436947,6531 Rue Baldwin,4.5,1021.638615,2,Benny&Co
ZA-6X2kibDyhg_tS7Cxrtg,45.60590173,-73.53436947,8670 Sherbrooke Rue E,3.5,391.3504339,11,Le Grill Barroso
Zid0RhH06vLoh7uLobY8UQ,45.60590173,-73.53436947,4880 Rue de Contrecoeur,4,828.1370469,3,L'Oeufrier
